N6000-0.0025I0-C200-5-QS5T500W10P300-AN0RN0CN0-ECS50-COONNNN-5;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;12,9666667;12,9666667;12,9666667;12,9666667;12,9666667;154,3833333;154,3833333;154,3833333;154,3833333;154,3833333;241,6722222;241,6722222;241,6722222;241,6722222;241,6722222;232,7527778;232,7527778;232,7527778;232,7527778;232,7527778;260,7250000;260,7250000;260,7250000;260,7250000;260,7250000;292,4644445;292,4644445;292,4644445;292,4644445;292,4644445;295,4038889;295,4038889;295,4038889;295,4038889;295,4038889;277,3894445;277,3894445;277,3894445;277,3894445;277,3894445;263,9800000;263,9800000;263,9800000;263,9800000;263,9800000;270,4519048;270,4519048;270,4519048;270,4519048;270,4519048;272,7392857;272,7392857;272,7392857;272,7392857;272,7392857;276,2533598;276,2533598;276,2533598;276,2533598;276,2533598;255,1938095;255,1938095;255,1938095;255,1938095;255,1938095;253,0411328;253,0411328;253,0411328;253,0411328;253,0411328;252,6630375;252,6630375;252,6630375;252,6630375;252,6630375;269,6352862;269,6352862;269,6352862;269,6352862;269,6352862;285,7896513;285,7896513;285,7896513;285,7896513;285,7896513;301,8340296;301,8340296;301,8340296;301,8340296;301,8340296;319,6322703;319,6322703;319,6322703;319,6322703;319,6322703;322,2793735;322,2793735;322,2793735;322,2793735;322,2793735;323,7616222;323,7616222;323,7616222;323,7616222;323,7616222;329,7585492;329,7585492;329,7585492;329,7585492;329,7585492;324,1281857;324,1281857;324,1281857;324,1281857;324,1281857;321,1882579;321,1882579;321,1882579;321,1882579;321,1882579;329,6674712;329,6674712;329,6674712;329,6674712;329,6674712;336,3090246;336,3090246;336,3090246;336,3090246;336,3090246;337,1356532;337,1356532;337,1356532;337,1356532;337,1356532;332,3397212;332,3397212;332,3397212;332,3397212;332,3397212;334,0656067;334,0656067;334,0656067;334,0656067;334,0656067;335,4256224;335,4256224;335,4256224;335,4256224;335,4256224;337,9533404;337,9533404;337,9533404;337,9533404;337,9533404;332,3381619;332,3381619;332,3381619;332,3381619;332,3381619;330,6475559;330,6475559;330,6475559;330,6475559;330,6475559;328,6320919;328,6320919;328,6320919;328,6320919;328,6320919;330,0268822;330,0268822;330,0268822;330,0268822;330,0268822;328,6331584;328,6331584;328,6331584;328,6331584;328,6331584;328,4424355;328,4424355;328,4424355;328,4424355;328,4424355;329,4295404;329,4295404;329,4295404;
S;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;49,0948999;49,0948999;49,0948999;49,0948999;49,0948999;321,0448911;321,0448911;321,0448911;321,0448911;321,0448911;356,4383346;356,4383346;356,4383346;356,4383346;356,4383346;320,3631534;320,3631534;320,3631534;320,3631534;320,3631534;374,6593006;374,6593006;374,6593006;374,6593006;374,6593006;364,8022759;364,8022759;364,8022759;364,8022759;364,8022759;364,0969204;364,0969204;364,0969204;364,0969204;364,0969204;294,9502541;294,9502541;294,9502541;294,9502541;294,9502541;214,9162992;214,9162992;214,9162992;214,9162992;214,9162992;196,6958897;196,6958897;196,6958897;196,6958897;196,6958897;187,2077340;187,2077340;187,2077340;187,2077340;187,2077340;185,1704368;185,1704368;185,1704368;185,1704368;185,1704368;163,0934716;163,0934716;163,0934716;163,0934716;163,0934716;158,5835193;158,5835193;158,5835193;158,5835193;158,5835193;151,1839877;151,1839877;151,1839877;151,1839877;151,1839877;139,1583836;139,1583836;139,1583836;139,1583836;139,1583836;136,8104699;136,8104699;136,8104699;136,8104699;136,8104699;137,5356245;137,5356245;137,5356245;137,5356245;137,5356245;136,2953326;136,2953326;136,2953326;136,2953326;136,2953326;131,1443488;131,1443488;131,1443488;131,1443488;131,1443488;133,2190947;133,2190947;133,2190947;133,2190947;133,2190947;132,3462743;132,3462743;132,3462743;132,3462743;132,3462743;126,0597580;126,0597580;126,0597580;126,0597580;126,0597580;125,0708402;125,0708402;125,0708402;125,0708402;125,0708402;125,3816835;125,3816835;125,3816835;125,3816835;125,3816835;113,8123845;113,8123845;113,8123845;113,8123845;113,8123845;115,4909981;115,4909981;115,4909981;115,4909981;115,4909981;112,2786844;112,2786844;112,2786844;112,2786844;112,2786844;114,6830093;114,6830093;114,6830093;114,6830093;114,6830093;111,9344937;111,9344937;111,9344937;111,9344937;111,9344937;113,6984655;113,6984655;113,6984655;113,6984655;113,6984655;106,3897874;106,3897874;106,3897874;106,3897874;106,3897874;105,8183033;105,8183033;105,8183033;105,8183033;105,8183033;101,0228803;101,0228803;101,0228803;101,0228803;101,0228803;97,0432750;97,0432750;97,0432750;97,0432750;97,0432750;98,3854519;98,3854519;98,3854519;98,3854519;98,3854519;97,1965197;97,1965197;97,1965197;97,1965197;97,1965197;96,6733083;96,6733083;96,6733083;
V;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;2329,9655556;2329,9655556;2329,9655556;2329,9655556;2329,9655556;99634,1613889;99634,1613889;99634,1613889;99634,1613889;99634,1613889;122813,3434862;122813,3434862;122813,3434862;122813,3434862;122813,3434862;99211,4650326;99211,4650326;99211,4650326;99211,4650326;99211,4650326;135690,6051539;135690,6051539;135690,6051539;135690,6051539;135690,6051539;128644,6771429;128644,6771429;128644,6771429;128644,6771429;128644,6771429;128147,6818448;128147,6818448;128147,6818448;128147,6818448;128147,6818448;84095,7973375;84095,7973375;84095,7973375;84095,7973375;84095,7973375;44649,3817981;44649,3817981;44649,3817981;44649,3817981;44649,3817981;37399,6306038;37399,6306038;37399,6306038;37399,6306038;37399,6306038;33878,5111594;33878,5111594;33878,5111594;33878,5111594;33878,5111594;33145,1543069;33145,1543069;33145,1543069;33145,1543069;33145,1543069;25712,8311160;25712,8311160;25712,8311160;25712,8311160;25712,8311160;24310,4415136;24310,4415136;24310,4415136;24310,4415136;24310,4415136;22094,7115465;22094,7115465;22094,7115465;22094,7115465;22094,7115465;18719,5538732;18719,5538732;18719,5538732;18719,5538732;18719,5538732;18093,2011945;18093,2011945;18093,2011945;18093,2011945;18093,2011945;18285,5130704;18285,5130704;18285,5130704;18285,5130704;18285,5130704;17957,2037694;17957,2037694;17957,2037694;17957,2037694;17957,2037694;16625,5455556;16625,5455556;16625,5455556;16625,5455556;16625,5455556;17155,7496179;17155,7496179;17155,7496179;17155,7496179;17155,7496179;16931,6851188;16931,6851188;16931,6851188;16931,6851188;16931,6851188;15361,3605020;15361,3605020;15361,3605020;15361,3605020;15361,3605020;15121,2912350;15121,2912350;15121,2912350;15121,2912350;15121,2912350;15196,5476603;15196,5476603;15196,5476603;15196,5476603;15196,5476603;12521,4835641;12521,4835641;12521,4835641;12521,4835641;12521,4835641;12893,5649623;12893,5649623;12893,5649623;12893,5649623;12893,5649623;12186,2862006;12186,2862006;12186,2862006;12186,2862006;12186,2862006;12713,7862035;12713,7862035;12713,7862035;12713,7862035;12713,7862035;12111,6865159;12111,6865159;12111,6865159;12111,6865159;12111,6865159;12496,4296910;12496,4296910;12496,4296910;12496,4296910;12496,4296910;10941,4939744;10941,4939744;10941,4939744;10941,4939744;10941,4939744;10824,2628669;10824,2628669;10824,2628669;10824,2628669;10824,2628669;9865,4349422;9865,4349422;9865,4349422;9865,4349422;9865,4349422;9103,4839755;9103,4839755;9103,4839755;9103,4839755;9103,4839755;9357,0405653;9357,0405653;9357,0405653;9357,0405653;9357,0405653;9132,2579924;9132,2579924;9132,2579924;9132,2579924;9132,2579924;9034,2042570;9034,2042570;9034,2042570;
Intervallo;[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-2,24433 , 28,17766];[-2,24433 , 28,17766];[-2,24433 , 28,17766];[-2,24433 , 28,17766];[-2,24433 , 28,17766];[54,91451 , 253,85216];[54,91451 , 253,85216];[54,91451 , 253,85216];[54,91451 , 253,85216];[54,91451 , 253,85216];[131,23751 , 352,10694];[131,23751 , 352,10694];[131,23751 , 352,10694];[131,23751 , 352,10694];[131,23751 , 352,10694];[133,49518 , 332,01038];[133,49518 , 332,01038];[133,49518 , 332,01038];[133,49518 , 332,01038];[133,49518 , 332,01038];[144,64491 , 376,80509];[144,64491 , 376,80509];[144,64491 , 376,80509];[144,64491 , 376,80509];[144,64491 , 376,80509];[179,43834 , 405,49055];[179,43834 , 405,49055];[179,43834 , 405,49055];[179,43834 , 405,49055];[179,43834 , 405,49055];[182,59633 , 408,21145];[182,59633 , 408,21145];[182,59633 , 408,21145];[182,59633 , 408,21145];[182,59633 , 408,21145];[186,00548 , 368,77341];[186,00548 , 368,77341];[186,00548 , 368,77341];[186,00548 , 368,77341];[186,00548 , 368,77341];[197,39283 , 330,56717];[197,39283 , 330,56717];[197,39283 , 330,56717];[197,39283 , 330,56717];[197,39283 , 330,56717];[209,50993 , 331,39388];[209,50993 , 331,39388];[209,50993 , 331,39388];[209,50993 , 331,39388];[209,50993 , 331,39388];[214,73701 , 330,74156];[214,73701 , 330,74156];[214,73701 , 330,74156];[214,73701 , 330,74156];[214,73701 , 330,74156];[218,88230 , 333,62442];[218,88230 , 333,62442];[218,88230 , 333,62442];[218,88230 , 333,62442];[218,88230 , 333,62442];[204,66282 , 305,72480];[204,66282 , 305,72480];[204,66282 , 305,72480];[204,66282 , 305,72480];[204,66282 , 305,72480];[203,90746 , 302,17481];[203,90746 , 302,17481];[203,90746 , 302,17481];[203,90746 , 302,17481];[203,90746 , 302,17481];[205,82195 , 299,50413];[205,82195 , 299,50413];[205,82195 , 299,50413];[205,82195 , 299,50413];[205,82195 , 299,50413];[226,52007 , 312,75050];[226,52007 , 312,75050];[226,52007 , 312,75050];[226,52007 , 312,75050];[226,52007 , 312,75050];[243,40188 , 328,17742];[243,40188 , 328,17742];[243,40188 , 328,17742];[243,40188 , 328,17742];[243,40188 , 328,17742];[259,22159 , 344,44647];[259,22159 , 344,44647];[259,22159 , 344,44647];[259,22159 , 344,44647];[259,22159 , 344,44647];[277,40411 , 361,86043];[277,40411 , 361,86043];[277,40411 , 361,86043];[277,40411 , 361,86043];[277,40411 , 361,86043];[281,64713 , 362,91162];[281,64713 , 362,91162];[281,64713 , 362,91162];[281,64713 , 362,91162];[281,64713 , 362,91162];[282,48656 , 365,03668];[282,48656 , 365,03668];[282,48656 , 365,03668];[282,48656 , 365,03668];[282,48656 , 365,03668];[288,75392 , 370,76318];[288,75392 , 370,76318];[288,75392 , 370,76318];[288,75392 , 370,76318];[288,75392 , 370,76318];[285,07129 , 363,18508];[285,07129 , 363,18508];[285,07129 , 363,18508];[285,07129 , 363,18508];[285,07129 , 363,18508];[282,43776 , 359,93876];[282,43776 , 359,93876];[282,43776 , 359,93876];[282,43776 , 359,93876];[282,43776 , 359,93876];[290,82067 , 368,51428];[290,82067 , 368,51428];[290,82067 , 368,51428];[290,82067 , 368,51428];[290,82067 , 368,51428];[301,04672 , 371,57133];[301,04672 , 371,57133];[301,04672 , 371,57133];[301,04672 , 371,57133];[301,04672 , 371,57133];[301,35326 , 372,91804];[301,35326 , 372,91804];[301,35326 , 372,91804];[301,35326 , 372,91804];[301,35326 , 372,91804];[297,55260 , 367,12685];[297,55260 , 367,12685];[297,55260 , 367,12685];[297,55260 , 367,12685];[297,55260 , 367,12685];[298,53355 , 369,59766];[298,53355 , 369,59766];[298,53355 , 369,59766];[298,53355 , 369,59766];[298,53355 , 369,59766];[300,74514 , 370,10611];[300,74514 , 370,10611];[300,74514 , 370,10611];[300,74514 , 370,10611];[300,74514 , 370,10611];[302,72633 , 373,18035];[302,72633 , 373,18035];[302,72633 , 373,18035];[302,72633 , 373,18035];[302,72633 , 373,18035];[299,37558 , 365,30074];[299,37558 , 365,30074];[299,37558 , 365,30074];[299,37558 , 365,30074];[299,37558 , 365,30074];[297,86204 , 363,43307];[297,86204 , 363,43307];[297,86204 , 363,43307];[297,86204 , 363,43307];[297,86204 , 363,43307];[297,33234 , 359,93185];[297,33234 , 359,93185];[297,33234 , 359,93185];[297,33234 , 359,93185];[297,33234 , 359,93185];[299,96012 , 360,09364];[299,96012 , 360,09364];[299,96012 , 360,09364];[299,96012 , 360,09364];[299,96012 , 360,09364];[298,15055 , 359,11576];[298,15055 , 359,11576];[298,15055 , 359,11576];[298,15055 , 359,11576];[298,15055 , 359,11576];[298,32819 , 358,55668];[298,32819 , 358,55668];[298,32819 , 358,55668];[298,32819 , 358,55668];[298,32819 , 358,55668];[299,47740 , 359,38168];[299,47740 , 359,38168];[299,47740 , 359,38168];
N6000-0.0025I0-C200-5-QS5T500W10P300-AN20RN20CN0-ECS50-COONNNN-5;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;-1,0000000;44,3000000;44,3000000;44,3000000;44,3000000;44,3000000;87,1333333;87,1333333;87,1333333;87,1333333;87,1333333;111,1944445;111,1944445;111,1944445;111,1944445;111,1944445;155,1416667;155,1416667;155,1416667;155,1416667;155,1416667;179,9283333;179,9283333;179,9283333;179,9283333;179,9283333;178,1505556;178,1505556;178,1505556;178,1505556;178,1505556;190,1688889;190,1688889;190,1688889;190,1688889;190,1688889;197,7055555;197,7055555;197,7055555;197,7055555;197,7055555;197,4150000;197,4150000;197,4150000;197,4150000;197,4150000;211,4900000;211,4900000;211,4900000;211,4900000;211,4900000;196,5398413;196,5398413;196,5398413;196,5398413;196,5398413;213,3317064;213,3317064;213,3317064;213,3317064;213,3317064;239,0140212;239,0140212;239,0140212;239,0140212;239,0140212;242,7230556;242,7230556;242,7230556;242,7230556;242,7230556;234,5090477;234,5090477;234,5090477;234,5090477;234,5090477;227,7798726;227,7798726;227,7798726;227,7798726;227,7798726;227,3929499;227,3929499;227,3929499;227,3929499;227,3929499;230,7365762;230,7365762;230,7365762;230,7365762;230,7365762;237,5335073;237,5335073;237,5335073;237,5335073;237,5335073;234,6545210;234,6545210;234,6545210;234,6545210;234,6545210;240,1209376;240,1209376;240,1209376;240,1209376;240,1209376;241,4362189;241,4362189;241,4362189;241,4362189;241,4362189;253,6308473;253,6308473;253,6308473;253,6308473;253,6308473;250,3340595;250,3340595;250,3340595;250,3340595;250,3340595;253,0503198;253,0503198;253,0503198;253,0503198;253,0503198;253,9995035;253,9995035;253,9995035;253,9995035;253,9995035;257,3578120;257,3578120;257,3578120;257,3578120;257,3578120;257,4709920;257,4709920;257,4709920;257,4709920;257,4709920;260,5880983;260,5880983;260,5880983;260,5880983;260,5880983;271,0133192;271,0133192;271,0133192;271,0133192;271,0133192;275,8693143;275,8693143;275,8693143;275,8693143;275,8693143;275,0099689;275,0099689;275,0099689;275,0099689;275,0099689;276,5014077;276,5014077;276,5014077;276,5014077;276,5014077;278,8132436;278,8132436;278,8132436;278,8132436;278,8132436;281,9427402;281,9427402;281,9427402;281,9427402;281,9427402;290,2642934;290,2642934;290,2642934;290,2642934;290,2642934;296,0404638;296,0404638;296,0404638;296,0404638;296,0404638;294,4795991;294,4795991;294,4795991;
S;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;175,9494735;175,9494735;175,9494735;175,9494735;175,9494735;168,5984279;168,5984279;168,5984279;168,5984279;168,5984279;177,3718418;177,3718418;177,3718418;177,3718418;177,3718418;214,9313656;214,9313656;214,9313656;214,9313656;214,9313656;214,9572163;214,9572163;214,9572163;214,9572163;214,9572163;215,5603918;215,5603918;215,5603918;215,5603918;215,5603918;216,5619880;216,5619880;216,5619880;216,5619880;216,5619880;186,6459498;186,6459498;186,6459498;186,6459498;186,6459498;186,3329806;186,3329806;186,3329806;186,3329806;186,3329806;177,5244616;177,5244616;177,5244616;177,5244616;177,5244616;149,6500413;149,6500413;149,6500413;149,6500413;149,6500413;150,7192804;150,7192804;150,7192804;150,7192804;150,7192804;136,1876171;136,1876171;136,1876171;136,1876171;136,1876171;125,4036308;125,4036308;125,4036308;125,4036308;125,4036308;103,8041694;103,8041694;103,8041694;103,8041694;103,8041694;98,4954257;98,4954257;98,4954257;98,4954257;98,4954257;86,0780088;86,0780088;86,0780088;86,0780088;86,0780088;92,3870110;92,3870110;92,3870110;92,3870110;92,3870110;84,1261959;84,1261959;84,1261959;84,1261959;84,1261959;82,4496016;82,4496016;82,4496016;82,4496016;82,4496016;83,3159026;83,3159026;83,3159026;83,3159026;83,3159026;86,1749860;86,1749860;86,1749860;86,1749860;86,1749860;87,9408943;87,9408943;87,9408943;87,9408943;87,9408943;85,2983023;85,2983023;85,2983023;85,2983023;85,2983023;84,3689832;84,3689832;84,3689832;84,3689832;84,3689832;88,9561793;88,9561793;88,9561793;88,9561793;88,9561793;82,5960339;82,5960339;82,5960339;82,5960339;82,5960339;82,1502452;82,1502452;82,1502452;82,1502452;82,1502452;82,7298652;82,7298652;82,7298652;82,7298652;82,7298652;86,8898763;86,8898763;86,8898763;86,8898763;86,8898763;88,3115452;88,3115452;88,3115452;88,3115452;88,3115452;86,3880876;86,3880876;86,3880876;86,3880876;86,3880876;88,4031224;88,4031224;88,4031224;88,4031224;88,4031224;91,9632286;91,9632286;91,9632286;91,9632286;91,9632286;88,7574254;88,7574254;88,7574254;88,7574254;88,7574254;79,3915613;79,3915613;79,3915613;79,3915613;79,3915613;77,4520727;77,4520727;77,4520727;77,4520727;77,4520727;81,0094881;81,0094881;81,0094881;
V;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;29926,2766667;29926,2766667;29926,2766667;29926,2766667;29926,2766667;27477,9155556;27477,9155556;27477,9155556;27477,9155556;27477,9155556;30412,0779319;30412,0779319;30412,0779319;30412,0779319;30412,0779319;44655,6421913;44655,6421913;44655,6421913;44655,6421913;44655,6421913;44666,3846880;44666,3846880;44666,3846880;44666,3846880;44666,3846880;44917,4064212;44917,4064212;44917,4064212;44917,4064212;44917,4064212;45335,7914811;45335,7914811;45335,7914811;45335,7914811;45335,7914811;33675,4868911;33675,4868911;33675,4868911;33675,4868911;33675,4868911;33562,6469954;33562,6469954;33562,6469954;33562,6469954;33562,6469954;30464,4366642;30464,4366642;30464,4366642;30464,4366642;30464,4366642;21648,6303650;21648,6303650;21648,6303650;21648,6303650;21648,6303650;21959,0914236;21959,0914236;21959,0914236;21959,0914236;21959,0914236;17928,8314833;17928,8314833;17928,8314833;17928,8314833;17928,8314833;15201,8682611;15201,8682611;15201,8682611;15201,8682611;15201,8682611;10416,1287221;10416,1287221;10416,1287221;10416,1287221;10416,1287221;9377,9705867;9377,9705867;9377,9705867;9377,9705867;9377,9705867;7162,4428164;7162,4428164;7162,4428164;7162,4428164;7162,4428164;8250,8478071;8250,8478071;8250,8478071;8250,8478071;8250,8478071;6841,3096071;6841,3096071;6841,3096071;6841,3096071;6841,3096071;6571,3389123;6571,3389123;6571,3389123;6571,3389123;6571,3389123;6710,1549798;6710,1549798;6710,1549798;6710,1549798;6710,1549798;7178,5906091;7178,5906091;7178,5906091;7178,5906091;7178,5906091;7475,8141899;7475,8141899;7475,8141899;7475,8141899;7475,8141899;7033,2737042;7033,2737042;7033,2737042;7033,2737042;7033,2737042;6880,8544745;6880,8544745;6880,8544745;6880,8544745;6880,8544745;7649,4284426;7649,4284426;7649,4284426;7649,4284426;7649,4284426;6594,7013262;6594,7013262;6594,7013262;6594,7013262;6594,7013262;6523,7073621;6523,7073621;6523,7073621;6523,7073621;6523,7073621;6616,0895837;6616,0895837;6616,0895837;6616,0895837;6616,0895837;7298,1889188;7298,1889188;7298,1889188;7298,1889188;7298,1889188;7538,9647084;7538,9647084;7538,9647084;7538,9647084;7538,9647084;7214,1382881;7214,1382881;7214,1382881;7214,1382881;7214,1382881;7554,6083186;7554,6083186;7554,6083186;7554,6083186;7554,6083186;8175,3275706;8175,3275706;8175,3275706;8175,3275706;8175,3275706;7615,2845397;7615,2845397;7615,2845397;7615,2845397;7615,2845397;6092,9193384;6092,9193384;6092,9193384;6092,9193384;6092,9193384;5798,8627833;5798,8627833;5798,8627833;5798,8627833;5798,8627833;6343,7859255;6343,7859255;6343,7859255;
Intervallo;[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-1,00000 , -1,00000];[-10,21414 , 98,81414];[-10,21414 , 98,81414];[-10,21414 , 98,81414];[-10,21414 , 98,81414];[-10,21414 , 98,81414];[34,89675 , 139,36991];[34,89675 , 139,36991];[34,89675 , 139,36991];[34,89675 , 139,36991];[34,89675 , 139,36991];[56,23961 , 166,14928];[56,23961 , 166,14928];[56,23961 , 166,14928];[56,23961 , 166,14928];[56,23961 , 166,14928];[88,54983 , 221,73351];[88,54983 , 221,73351];[88,54983 , 221,73351];[88,54983 , 221,73351];[88,54983 , 221,73351];[113,32848 , 246,52818];[113,32848 , 246,52818];[113,32848 , 246,52818];[113,32848 , 246,52818];[113,32848 , 246,52818];[111,36383 , 244,93729];[111,36383 , 244,93729];[111,36383 , 244,93729];[111,36383 , 244,93729];[111,36383 , 244,93729];[123,07184 , 257,26594];[123,07184 , 257,26594];[123,07184 , 257,26594];[123,07184 , 257,26594];[123,07184 , 257,26594];[139,87734 , 255,53377];[139,87734 , 255,53377];[139,87734 , 255,53377];[139,87734 , 255,53377];[139,87734 , 255,53377];[139,68375 , 255,14625];[139,68375 , 255,14625];[139,68375 , 255,14625];[139,68375 , 255,14625];[139,68375 , 255,14625];[156,48788 , 266,49212];[156,48788 , 266,49212];[156,48788 , 266,49212];[156,48788 , 266,49212];[156,48788 , 266,49212];[150,17401 , 242,90567];[150,17401 , 242,90567];[150,17401 , 242,90567];[150,17401 , 242,90567];[150,17401 , 242,90567];[166,63459 , 260,02882];[166,63459 , 260,02882];[166,63459 , 260,02882];[166,63459 , 260,02882];[166,63459 , 260,02882];[196,81923 , 281,20881];[196,81923 , 281,20881];[196,81923 , 281,20881];[196,81923 , 281,20881];[196,81923 , 281,20881];[203,86945 , 281,57666];[203,86945 , 281,57666];[203,86945 , 281,57666];[203,86945 , 281,57666];[203,86945 , 281,57666];[202,34757 , 266,67053];[202,34757 , 266,67053];[202,34757 , 266,67053];[202,34757 , 266,67053];[202,34757 , 266,67053];[197,26319 , 258,29655];[197,26319 , 258,29655];[197,26319 , 258,29655];[197,26319 , 258,29655];[197,26319 , 258,29655];[200,72354 , 254,06236];[200,72354 , 254,06236];[200,72354 , 254,06236];[200,72354 , 254,06236];[200,72354 , 254,06236];[202,11246 , 259,36070];[202,11246 , 259,36070];[202,11246 , 259,36070];[202,11246 , 259,36070];[202,11246 , 259,36070];[211,46882 , 263,59819];[211,46882 , 263,59819];[211,46882 , 263,59819];[211,46882 , 263,59819];[211,46882 , 263,59819];[209,10929 , 260,19975];[209,10929 , 260,19975];[209,10929 , 260,19975];[209,10929 , 260,19975];[209,10929 , 260,19975];[214,30731 , 265,93457];[214,30731 , 265,93457];[214,30731 , 265,93457];[214,30731 , 265,93457];[214,30731 , 265,93457];[214,73676 , 268,13568];[214,73676 , 268,13568];[214,73676 , 268,13568];[214,73676 , 268,13568];[214,73676 , 268,13568];[226,38426 , 280,87743];[226,38426 , 280,87743];[226,38426 , 280,87743];[226,38426 , 280,87743];[226,38426 , 280,87743];[223,90622 , 276,76190];[223,90622 , 276,76190];[223,90622 , 276,76190];[223,90622 , 276,76190];[223,90622 , 276,76190];[226,91041 , 279,19023];[226,91041 , 279,19023];[226,91041 , 279,19023];[226,91041 , 279,19023];[226,91041 , 279,19023];[226,43835 , 281,56065];[226,43835 , 281,56065];[226,43835 , 281,56065];[226,43835 , 281,56065];[226,43835 , 281,56065];[231,76722 , 282,94841];[231,76722 , 282,94841];[231,76722 , 282,94841];[231,76722 , 282,94841];[231,76722 , 282,94841];[232,01851 , 282,92347];[232,01851 , 282,92347];[232,01851 , 282,92347];[232,01851 , 282,92347];[232,01851 , 282,92347];[234,95604 , 286,22016];[234,95604 , 286,22016];[234,95604 , 286,22016];[234,95604 , 286,22016];[234,95604 , 286,22016];[244,09237 , 297,93427];[244,09237 , 297,93427];[244,09237 , 297,93427];[244,09237 , 297,93427];[244,09237 , 297,93427];[248,50789 , 303,23074];[248,50789 , 303,23074];[248,50789 , 303,23074];[248,50789 , 303,23074];[248,50789 , 303,23074];[248,24449 , 301,77545];[248,24449 , 301,77545];[248,24449 , 301,77545];[248,24449 , 301,77545];[248,24449 , 301,77545];[249,11161 , 303,89121];[249,11161 , 303,89121];[249,11161 , 303,89121];[249,11161 , 303,89121];[249,11161 , 303,89121];[250,32042 , 307,30606];[250,32042 , 307,30606];[250,32042 , 307,30606];[250,32042 , 307,30606];[250,32042 , 307,30606];[254,44317 , 309,44231];[254,44317 , 309,44231];[254,44317 , 309,44231];[254,44317 , 309,44231];[254,44317 , 309,44231];[265,66653 , 314,86205];[265,66653 , 314,86205];[265,66653 , 314,86205];[265,66653 , 314,86205];[265,66653 , 314,86205];[272,04361 , 320,03732];[272,04361 , 320,03732];[272,04361 , 320,03732];[272,04361 , 320,03732];[272,04361 , 320,03732];[269,38056 , 319,57864];[269,38056 , 319,57864];[269,38056 , 319,57864];
